algorithm,num_elements,order,execution_time,replication
quick,10000,ordered,418397,1
quick,10000,ordered,417793,2
quick,10000,ordered,391832,3
quick,10000,ordered,412963,4
quick,10000,ordered,371004,5
quick,10000,ordered,412662,6
quick,10000,ordered,390927,7
quick,10000,ordered,435001,8
quick,10000,ordered,393040,9
quick,10000,ordered,382474,10
merge,10000,ordered,380663,1
merge,10000,ordered,392738,2
merge,10000,ordered,416586,3
merge,10000,ordered,412661,4
merge,10000,ordered,480281,5
merge,10000,ordered,534015,6
merge,10000,ordered,436208,7
merge,10000,ordered,368890,8
merge,10000,ordered,387908,9
merge,10000,ordered,389417,10
quick,10000,ordered,412662,1
quick,10000,ordered,389116,2
quick,10000,ordered,371004,3
quick,10000,ordered,390927,4
quick,10000,ordered,392738,5
quick,10000,ordered,391228,6
quick,10000,ordered,380361,7
quick,10000,ordered,400285,8
quick,10000,ordered,456735,9
quick,10000,ordered,469715,10
quick,10000,ordered,418699,1
quick,10000,ordered,390323,2
quick,10000,ordered,369192,3
quick,10000,ordered,410548,4
quick,10000,ordered,389116,5
quick,10000,ordered,390625,6
quick,10000,ordered,413869,7
quick,10000,ordered,371607,8
quick,10000,ordered,392738,9
quick,10000,ordered,392738,10
merge,10000,ordered,395455,1
merge,10000,ordered,391228,2
merge,10000,ordered,369493,3
merge,10000,ordered,413567,4
merge,10000,ordered,417793,5
merge,10000,ordered,373720,6
merge,10000,ordered,373418,7
merge,10000,ordered,401493,8
merge,10000,ordered,529185,9
merge,10000,ordered,545788,10
quick,10000,ordered,463678,1
quick,10000,ordered,413869,2
quick,10000,ordered,414473,3
quick,10000,ordered,371305,4
quick,10000,ordered,397870,5
quick,10000,ordered,442245,6
quick,10000,ordered,476659,7
quick,10000,ordered,500809,8
quick,10000,ordered,415077,9
quick,10000,ordered,458848,10
quick,10000,ordered,421718,1
quick,10000,ordered,394550,2
quick,10000,ordered,371909,3
quick,10000,ordered,370701,4
quick,10000,ordered,374022,5
quick,10000,ordered,371908,6
quick,10000,ordered,372814,7
quick,10000,ordered,542769,8
quick,10000,ordered,431378,9
quick,10000,ordered,427454,10
merge,10000,ordered,396663,1
merge,10000,ordered,394248,2
merge,10000,ordered,464584,3
merge,10000,ordered,478168,4
merge,10000,ordered,416888,5
merge,10000,ordered,373720,6
merge,10000,ordered,376739,7
merge,10000,ordered,626087,8
merge,10000,ordered,571447,9
merge,10000,ordered,413869,10
quick,10000,ordered,413266,1
quick,10000,ordered,401492,2
quick,10000,ordered,391531,3
quick,10000,ordered,425643,4
quick,10000,ordered,393946,5
quick,10000,ordered,522846,6
quick,10000,ordered,562995,7
quick,10000,ordered,386398,8
quick,10000,ordered,404813,9
quick,10000,ordered,383078,10
quick,10000,ordered,407228,1
quick,10000,ordered,415378,2
quick,10000,ordered,394851,3
quick,10000,ordered,429566,4
quick,10000,ordered,519827,5
quick,10000,ordered,440132,6
quick,10000,ordered,459754,7
quick,10000,ordered,426246,8
quick,10000,ordered,407228,9
quick,10000,ordered,405115,10
merge,10000,ordered,386097,1
merge,10000,ordered,383078,2
merge,10000,ordered,383681,3
merge,10000,ordered,382776,4
merge,10000,ordered,384285,5
merge,10000,ordered,383078,6
merge,10000,ordered,384889,7
merge,10000,ordered,387606,8
merge,10000,ordered,391228,9
merge,10000,ordered,397870,10
quick,10000,ordered,384889,1
quick,10000,ordered,391832,2
quick,10000,ordered,383078,3
quick,10000,ordered,374324,4
quick,10000,ordered,374625,5
quick,10000,ordered,375833,6
quick,10000,ordered,428360,7
quick,10000,ordered,377342,8
quick,10000,ordered,378852,9
quick,10000,ordered,374928,10
quick,10000,ordered,407228,1
quick,10000,ordered,379154,2
quick,10000,ordered,376134,3
quick,10000,ordered,372211,4
quick,10000,ordered,416586,5
quick,10000,ordered,398473,6
quick,10000,ordered,388210,7
quick,10000,ordered,532808,8
quick,10000,ordered,413869,9
quick,10000,ordered,371607,10
merge,10000,ordered,371305,1
merge,10000,ordered,372814,2
merge,10000,ordered,376135,3
merge,10000,ordered,373418,4
merge,10000,ordered,393945,5
merge,10000,ordered,600729,6
merge,10000,ordered,515902,7
merge,10000,ordered,439529,8
merge,10000,ordered,369796,9
merge,10000,ordered,416285,10
quick,10000,ordered,399681,1
quick,10000,ordered,370399,2
quick,10000,ordered,370098,3
quick,10000,ordered,394851,4
quick,10000,ordered,371003,5
quick,10000,ordered,379456,6
quick,10000,ordered,462169,7
quick,10000,ordered,409945,8
quick,10000,ordered,380663,9
quick,10000,ordered,395153,10
quick,10000,ordered,418096,1
quick,10000,ordered,373720,2
quick,10000,ordered,371305,3
quick,10000,ordered,392436,4
quick,10000,ordered,376437,5
quick,10000,ordered,380361,6
quick,10000,ordered,380663,7
quick,10000,ordered,381267,8
quick,10000,ordered,408436,9
quick,10000,ordered,372211,10
merge,10000,ordered,371909,1
merge,10000,ordered,374021,2
merge,10000,ordered,373720,3
merge,10000,ordered,375230,4
merge,10000,ordered,372815,5
merge,10000,ordered,374324,6
merge,10000,ordered,485414,7
merge,10000,ordered,491752,8
merge,10000,ordered,546996,9
merge,10000,ordered,416284,10
quick,10000,ordered,425340,1
quick,10000,ordered,401794,2
quick,10000,ordered,369192,3
quick,10000,ordered,389720,4
quick,10000,ordered,409643,5
quick,10000,ordered,432585,6
quick,10000,ordered,641482,7
quick,10000,ordered,414171,8
quick,10000,ordered,414473,9
quick,10000,ordered,409643,10
quick,10000,ordered,431378,1
quick,10000,ordered,412058,2
quick,10000,ordered,398172,3
quick,10000,ordered,372513,4
quick,10000,ordered,385191,5
quick,10000,ordered,500809,6
quick,10000,ordered,593484,7
quick,10000,ordered,399983,8
quick,10000,ordered,396360,9
quick,10000,ordered,388210,10
merge,10000,ordered,380361,1
merge,10000,ordered,398474,2
merge,10000,ordered,400587,3
merge,10000,ordered,379456,4
merge,10000,ordered,381569,5
merge,10000,ordered,382172,6
merge,10000,ordered,391531,7
merge,10000,ordered,382776,8
merge,10000,ordered,380361,9
merge,10000,ordered,380663,10
quick,10000,ordered,399379,1
quick,10000,ordered,396360,2
quick,10000,ordered,390021,3
quick,10000,ordered,382173,4
quick,10000,ordered,427454,5
quick,10000,ordered,431680,6
quick,10000,ordered,442245,7
quick,10000,ordered,428661,8
quick,10000,ordered,402096,9
quick,10000,ordered,387606,10
quick,10000,ordered,391530,1
quick,10000,ordered,391832,2
quick,10000,ordered,381870,3
quick,10000,ordered,387304,4
quick,10000,ordered,404210,5
quick,10000,ordered,386399,6
quick,10000,ordered,536128,7
quick,10000,ordered,459151,8
quick,10000,ordered,376739,9
quick,10000,ordered,440435,10
merge,10000,ordered,370701,1
merge,10000,ordered,371305,2
merge,10000,ordered,372210,3
merge,10000,ordered,410549,4
merge,10000,ordered,530393,5
merge,10000,ordered,445566,6
merge,10000,ordered,371908,7
merge,10000,ordered,375833,8
merge,10000,ordered,374927,9
merge,10000,ordered,374323,10
quick,10000,ordered,371607,1
quick,10000,ordered,374324,2
quick,10000,ordered,401493,3
quick,10000,ordered,375531,4
quick,10000,ordered,374324,5
quick,10000,ordered,372512,6
quick,10000,ordered,375833,7
quick,10000,ordered,420510,8
quick,10000,ordered,376739,9
quick,10000,ordered,376135,10
quick,10000,ordered,400285,1
quick,10000,ordered,408134,2
quick,10000,ordered,375229,3
quick,10000,ordered,374022,4
quick,10000,ordered,526166,5
quick,10000,ordered,547298,6
quick,10000,ordered,380361,7
quick,10000,ordered,394247,8
quick,10000,ordered,374928,9
quick,10000,ordered,374324,10
merge,10000,ordered,373720,1
merge,10000,ordered,377343,2
merge,10000,ordered,376437,3
merge,10000,ordered,405416,4
merge,10000,ordered,385191,5
merge,10000,ordered,382776,6
merge,10000,ordered,389719,7
merge,10000,ordered,460659,8
merge,10000,ordered,544279,9
merge,10000,ordered,419605,10
quick,10000,ordered,431378,1
quick,10000,ordered,417190,2
quick,10000,ordered,398776,3
quick,10000,ordered,520431,4
quick,10000,ordered,453717,5
quick,10000,ordered,374022,6
quick,10000,ordered,373116,7
quick,10000,ordered,374022,8
quick,10000,ordered,381568,9
quick,10000,ordered,373116,10
quick,10000,ordered,393644,1
quick,10000,ordered,422020,2
quick,10000,ordered,374625,3
quick,10000,ordered,372210,4
quick,10000,ordered,373418,5
quick,10000,ordered,391832,6
quick,10000,ordered,372815,7
quick,10000,ordered,372513,8
quick,10000,ordered,372211,9
quick,10000,ordered,393644,10
merge,10000,ordered,374324,1
merge,10000,ordered,373117,2
merge,10000,ordered,419303,3
merge,10000,ordered,516808,4
merge,10000,ordered,426246,5
merge,10000,ordered,501715,6
merge,10000,ordered,408435,7
merge,10000,ordered,383078,8
merge,10000,ordered,381871,9
merge,10000,ordered,381871,10
quick,10000,ordered,410247,1
quick,10000,ordered,382475,2
quick,10000,ordered,382474,3
quick,10000,ordered,382474,4
quick,10000,ordered,382474,5
quick,10000,ordered,383078,6
quick,10000,ordered,387908,7
quick,10000,ordered,381267,8
quick,10000,ordered,532203,9
quick,10000,ordered,504130,10
quick,10000,ordered,487829,1
quick,10000,ordered,380663,2
quick,10000,ordered,495677,3
quick,10000,ordered,568428,4
quick,10000,ordered,440133,5
quick,10000,ordered,403002,6
quick,10000,ordered,380059,7
quick,10000,ordered,383380,8
quick,10000,ordered,380663,9
quick,10000,ordered,381870,10
merge,10000,ordered,422020,1
merge,10000,ordered,380361,2
merge,10000,ordered,394247,3
merge,10000,ordered,379153,4
merge,10000,ordered,380059,5
merge,10000,ordered,380361,6
merge,10000,ordered,489337,7
merge,10000,ordered,545486,8
merge,10000,ordered,534618,9
merge,10000,ordered,534015,10
quick,10000,ordered,596201,1
quick,10000,ordered,800570,2
quick,10000,ordered,657180,3
quick,10000,ordered,531298,4
quick,10000,ordered,538543,5
quick,10000,ordered,531600,6
quick,10000,ordered,559674,7
quick,10000,ordered,558467,8
quick,10000,ordered,523148,9
quick,10000,ordered,582315,10
quick,10000,ordered,665632,1
quick,10000,ordered,1020334,2
quick,10000,ordered,639973,3
quick,10000,ordered,713630,4
quick,10000,ordered,541863,5
quick,10000,ordered,519223,6
quick,10000,ordered,521336,7
quick,10000,ordered,458245,8
quick,10000,ordered,373116,9
quick,10000,ordered,378550,10
merge,10000,ordered,369494,1
merge,10000,ordered,371909,2
merge,10000,ordered,370097,3
merge,10000,ordered,373116,4
merge,10000,ordered,371003,5
merge,10000,ordered,404511,6
merge,10000,ordered,421114,7
merge,10000,ordered,373418,8
merge,10000,ordered,373720,9
merge,10000,ordered,416586,10
quick,10000,ordered,371909,1
quick,10000,ordered,526770,2
quick,10000,ordered,453415,3
quick,10000,ordered,542769,4
quick,10000,ordered,457943,5
quick,10000,ordered,412058,6
quick,10000,ordered,446472,7
quick,10000,ordered,532506,8
quick,10000,ordered,660500,9
quick,10000,ordered,625181,10
quick,10000,ordered,560580,1
quick,10000,ordered,521940,2
quick,10000,ordered,520430,3
quick,10000,ordered,541864,4
quick,10000,ordered,522846,5
quick,10000,ordered,819588,6
quick,10000,ordered,703065,7
quick,10000,ordered,673783,8
quick,10000,ordered,654161,9
quick,10000,ordered,535525,10
merge,10000,ordered,517412,1
merge,10000,ordered,541260,2
merge,10000,ordered,518620,3
merge,10000,ordered,529789,4
merge,10000,ordered,519223,5
merge,10000,ordered,553939,6
merge,10000,ordered,601333,7
merge,10000,ordered,644500,8
merge,10000,ordered,530392,9
merge,10000,ordered,593786,10
quick,10000,ordered,690385,1
quick,10000,ordered,571750,2
quick,10000,ordered,543977,3
quick,10000,ordered,657482,4
quick,10000,ordered,649935,5
quick,10000,ordered,671972,6
quick,10000,ordered,649935,7
quick,10000,ordered,521940,8
quick,10000,ordered,561787,9
quick,10000,ordered,521336,10
quick,10000,ordered,560278,1
quick,10000,ordered,522544,2
quick,10000,ordered,553334,3
quick,10000,ordered,800872,4
quick,10000,ordered,843435,5
quick,10000,ordered,728120,6
quick,10000,ordered,527072,7
quick,10000,ordered,519525,8
quick,10000,ordered,520129,9
quick,10000,ordered,550920,10
merge,10000,ordered,538845,1
merge,10000,ordered,532807,2
merge,10000,ordered,556354,3
merge,10000,ordered,618540,4
merge,10000,ordered,636350,5
merge,10000,ordered,537034,6
merge,10000,ordered,543977,7
merge,10000,ordered,691291,8
merge,10000,ordered,532808,9
merge,10000,ordered,531902,10
quick,10000,ordered,540656,1
quick,10000,ordered,543373,2
quick,10000,ordered,617332,3
quick,10000,ordered,632727,4
quick,10000,ordered,533411,5
quick,10000,ordered,531901,6
quick,10000,ordered,535222,7
quick,10000,ordered,534619,8
quick,10000,ordered,530996,9
quick,10000,ordered,569636,10
quick,10000,ordered,713931,1
quick,10000,ordered,794230,2
quick,10000,ordered,771892,3
quick,10000,ordered,603446,4
quick,10000,ordered,581108,5
quick,10000,ordered,537336,6
quick,10000,ordered,536128,7
quick,10000,ordered,570844,8
quick,10000,ordered,537336,9
quick,10000,ordered,552732,10
merge,10000,ordered,624879,1
merge,10000,ordered,630011,2
merge,10000,ordered,536430,3
merge,10000,ordered,631218,4
merge,10000,ordered,633030,5
merge,10000,ordered,580503,6
merge,10000,ordered,546996,7
merge,10000,ordered,562995,8
merge,10000,ordered,591975,9
merge,10000,ordered,643293,10
quick,10000,ordered,661708,1
quick,10000,ordered,578994,2
quick,10000,ordered,537939,3
quick,10000,ordered,537939,4
quick,10000,ordered,539750,5
quick,10000,ordered,541562,6
quick,10000,ordered,540657,7
quick,10000,ordered,714536,8
quick,10000,ordered,950601,9
quick,10000,ordered,690084,10
quick,10000,ordered,609785,1
quick,10000,ordered,558165,2
quick,10000,ordered,550618,3
quick,10000,ordered,536128,4
quick,10000,ordered,567222,5
quick,10000,ordered,537939,6
quick,10000,ordered,568428,7
quick,10000,ordered,633030,8
quick,10000,ordered,600730,9
quick,10000,ordered,572957,10
merge,10000,ordered,611597,1
merge,10000,ordered,547298,2
merge,10000,ordered,566316,3
merge,10000,ordered,658991,4
merge,10000,ordered,565108,5
merge,10000,ordered,570844,6
merge,10000,ordered,634237,7
merge,10000,ordered,668651,8
merge,10000,ordered,575673,9
merge,10000,ordered,647821,10
quick,10000,ordered,591974,1
quick,10000,ordered,701857,2
quick,10000,ordered,566618,3
quick,10000,ordered,723592,4
quick,10000,ordered,700046,5
quick,10000,ordered,844341,6
quick,10000,ordered,728422,7
quick,10000,ordered,581107,8
quick,10000,ordered,554240,9
quick,10000,ordered,521336,10
quick,10000,ordered,558165,1
quick,10000,ordered,531600,2
quick,10000,ordered,519827,3
quick,10000,ordered,591975,4
quick,10000,ordered,636954,5
quick,10000,ordered,640274,6
quick,10000,ordered,568731,7
quick,10000,ordered,566618,8
quick,10000,ordered,534317,9
quick,10000,ordered,565410,10
merge,10000,ordered,537637,1
merge,10000,ordered,537034,2
merge,10000,ordered,594994,3
merge,10000,ordered,663217,4
merge,10000,ordered,598918,5
merge,10000,ordered,536430,6
merge,10000,ordered,530694,7
merge,10000,ordered,694008,8
merge,10000,ordered,536732,9
merge,10000,ordered,543977,10
quick,10000,ordered,636954,1
quick,10000,ordered,552430,2
quick,10000,ordered,729327,3
quick,10000,ordered,646614,4
quick,10000,ordered,632124,5
quick,10000,ordered,641784,6
quick,10000,ordered,546694,7
quick,10000,ordered,586239,8
quick,10000,ordered,543072,9
quick,10000,ordered,552128,10
quick,10000,ordered,598315,1
quick,10000,ordered,651746,2
quick,10000,ordered,690386,3
quick,10000,ordered,654764,4
quick,10000,ordered,556354,5
quick,10000,ordered,564806,6
quick,10000,ordered,544279,7
quick,10000,ordered,583522,8
quick,10000,ordered,563599,9
quick,10000,ordered,601635,10
merge,10000,ordered,637860,1
merge,10000,ordered,580503,2
merge,10000,ordered,527374,3
merge,10000,ordered,582617,4
merge,10000,ordered,566919,5
merge,10000,ordered,557561,6
merge,10000,ordered,535826,7
merge,10000,ordered,536732,8
merge,10000,ordered,591372,9
merge,10000,ordered,653557,10
quick,10000,ordered,568126,1
quick,10000,ordered,623370,2
quick,10000,ordered,623974,3
quick,10000,ordered,602540,4
quick,10000,ordered,641180,5
quick,10000,ordered,593485,6
quick,10000,ordered,542166,7
quick,10000,ordered,597408,8
quick,10000,ordered,696121,9
quick,10000,ordered,619445,10
quick,10000,ordered,676198,1
quick,10000,ordered,623370,2
quick,10000,ordered,546090,3
quick,10000,ordered,590767,4
quick,10000,ordered,545185,5
quick,10000,ordered,569938,6
quick,10000,ordered,601333,7
quick,10000,ordered,668349,8
quick,10000,ordered,546090,9
quick,10000,ordered,558769,10
merge,10000,ordered,556656,1
merge,10000,ordered,577183,2
merge,10000,ordered,572353,3
merge,10000,ordered,579296,4
merge,10000,ordered,656878,5
merge,10000,ordered,671670,6
merge,10000,ordered,671066,7
merge,10000,ordered,560882,8
merge,10000,ordered,542165,9
merge,10000,ordered,570240,10
quick,10000,ordered,676198,1
quick,10000,ordered,634841,2
quick,10000,ordered,546996,3
quick,10000,ordered,559373,4
quick,10000,ordered,636048,5
quick,10000,ordered,653859,6
quick,10000,ordered,696725,7
quick,10000,ordered,626992,8
quick,10000,ordered,539147,9
quick,10000,ordered,1195421,10
